@RELATION remaining_behavior_ext

@ATTRIBUTE inter_api_access_duration(sec) REAL
@ATTRIBUTE api_access_uniqueness REAL
@ATTRIBUTE sequence_length(count) REAL
@ATTRIBUTE vsession_duration(min) REAL
@ATTRIBUTE ip_type {datacenter,default,google_bot,private_ip}
@ATTRIBUTE behavior_type {attack,bot,normal,outlier}
@ATTRIBUTE num_sessions REAL
@ATTRIBUTE num_users REAL
@ATTRIBUTE num_unique_apis REAL
@ATTRIBUTE source {E,F}

@DATA
3.2163469387755104,0.42857142857142855,49.0,9457,default,outlier,1.0,1.0,21.0,E
18.830286885245904,0.14754098360655737,122.0,137838,default,outlier,1.0,1.0,18.0,E
8.7244,0.7,10.0,5235,default,outlier,1.0,1.0,7.0,E
42.741190476190475,0.2857142857142857,84.0,215416,default,outlier,1.0,1.0,24.0,E
10.810029411764706,0.5294117647058824,34.0,22053,default,outlier,1.0,1.0,18.0,E
18.98198181818182,0.41818181818181815,55.0,62641,default,outlier,1.0,1.0,23.0,E
0.014444444444444444,0.7777777777777778,9.0,8,default,outlier,1.0,1.0,7.0,E
85.0154,1.0,5.0,25505,default,outlier,1.0,1.0,5.0,E
19.932,0.021052631578947368,95.0,113613,default,outlier,1.0,1.0,2.0,E
3.321315789473684,0.23481781376518218,247.0,49222,default,outlier,1.0,1.0,58.0,E
0.3726391304347826,0.2956521739130435,115.0,2572,default,outlier,2.0,1.0,34.0,E
1.5192790697674419,0.37209302325581395,43.0,3920,default,outlier,1.0,1.0,16.0,E
0.033555555555555554,0.3333333333333333,9.0,19,default,outlier,1.0,1.0,3.0,E
1.3012857142857142,0.8571428571428571,7.0,547,default,outlier,1.0,1.0,6.0,E
0.5531578947368421,0.631578947368421,19.0,631,default,outlier,1.0,1.0,12.0,E
9.266592592592593,0.4074074074074074,54.0,30024,default,outlier,1.0,1.0,22.0,E
0.45183576642335765,0.43795620437956206,137.0,3715,default,outlier,2.0,1.0,60.0,E
0.6623366336633664,0.2871287128712871,101.0,4014,default,outlier,1.0,1.0,29.0,E
0.0155,0.5,2.0,4,default,bot,2.0,2.0,2.0,E
0.010083333333333335,0.8333333333333334,6.0,4,default,outlier,6.0,1.0,5.0,E
0.35795131086142323,0.13857677902621723,267.0,5735,default,outlier,1.0,1.0,37.0,E
158.1380714285714,0.5714285714285714,28.0,265672,default,outlier,1.0,1.0,16.0,E
3.487,1.0,5.0,1047,default,outlier,1.0,1.0,5.0,E
3.7382,0.8,5.0,1122,default,outlier,1.0,1.0,4.0,E
0.255,0.5,22.0,337,default,outlier,1.0,1.0,11.0,E
3.132694570135747,0.19909502262443438,221.0,41540,default,outlier,1.0,1.0,44.0,E
59.39042553191489,0.3829787234042553,47.0,167481,default,outlier,1.0,1.0,18.0,E
0.6154973958333334,0.23958333333333334,192.0,7091,default,outlier,1.0,1.0,46.0,E
0.6732222222222222,0.6666666666666666,9.0,364,default,outlier,1.0,1.0,6.0,E
0.00425,0.8333333333333334,6.0,2,default,outlier,6.0,1.0,5.0,E
0.9533416666666666,0.10625,480.0,27457,default,outlier,3.0,1.0,51.0,E
18.135714285714286,0.8571428571428571,7.0,7617,default,outlier,1.0,1.0,6.0,E
1.701786307053942,0.2033195020746888,241.0,24608,default,outlier,1.0,1.0,49.0,E
4.692814814814815,0.46296296296296297,54.0,15205,private_ip,outlier,1.0,1.0,25.0,E
0.6717272727272727,0.8181818181818182,11.0,444,default,outlier,1.0,1.0,9.0,E
8.078107142857142,0.7857142857142857,28.0,13572,default,outlier,1.0,1.0,22.0,E
0.5136878306878306,0.10317460317460317,378.0,11651,default,outlier,1.0,1.0,39.0,E
1.081357142857143,0.6428571428571429,14.0,909,default,outlier,1.0,1.0,9.0,E
2.5855714285714284,0.21428571428571427,168.0,26063,default,outlier,3.0,1.0,36.0,E
39.296176470588236,0.47058823529411764,34.0,80165,default,outlier,1.0,1.0,16.0,E
1.800702380952381,0.35714285714285715,84.0,9076,default,outlier,1.0,1.0,30.0,E
0.7725926829268293,0.2146341463414634,205.0,9503,default,outlier,1.0,1.0,44.0,E
18.947599999999998,0.6,10.0,11369,default,outlier,1.0,1.0,6.0,E
12.7160625,0.5,32.0,24415,default,outlier,1.0,1.0,16.0,E
1.35396875,0.8125,16.0,1300,default,outlier,1.0,1.0,13.0,E
862.7543333333334,1.0,3.0,155296,default,outlier,1.0,1.0,3.0,E
0.1989090909090909,0.6060606060606061,33.0,394,default,outlier,1.0,1.0,20.0,E
18.667576923076922,0.5769230769230769,26.0,29122,default,outlier,1.0,1.0,15.0,E
19.877769230769232,0.6538461538461539,26.0,31010,default,outlier,1.0,1.0,17.0,E
5.036135135135135,0.5945945945945946,37.0,11181,default,outlier,1.0,1.0,22.0,E
0.8299593908629441,0.2436548223350254,197.0,9811,default,outlier,1.0,1.0,48.0,E
2.004483660130719,0.0915032679738562,153.0,18402,default,outlier,1.0,1.0,14.0,E
0.0255,1.0,2.0,4,private_ip,bot,1.0,1.0,2.0,E
73.32903225806452,0.12903225806451613,31.0,136392,default,outlier,1.0,1.0,4.0,E
0.7747999999999999,0.8,5.0,233,default,outlier,1.0,1.0,4.0,E
6.975375,0.625,8.0,3349,default,outlier,1.0,1.0,5.0,E
0.2245714285714286,0.6428571428571429,14.0,189,default,outlier,2.0,1.0,9.0,E
7.007136363636364,0.45454545454545453,22.0,9250,default,outlier,1.0,1.0,10.0,E
0.03525,0.7,10.0,22,default,outlier,1.0,1.0,7.0,E
0.38571951219512196,0.18292682926829268,82.0,1898,default,outlier,2.0,1.0,15.0,E
1.352195,0.13,200.0,16227,default,outlier,1.0,1.0,26.0,E
6.75504761904762,0.14285714285714285,21.0,8512,default,outlier,1.0,1.0,3.0,E
1.0516923076923077,0.6153846153846154,13.0,821,default,outlier,1.0,1.0,8.0,E
0.15783333333333335,0.8333333333333334,12.0,114,default,outlier,1.0,1.0,10.0,E
1.9765739385065887e-05,0.005856515373352855,1366.0,2,private_ip,outlier,1193.0,1.0,8.0,E
2.58875,0.75,8.0,1243,default,outlier,1.0,1.0,6.0,E
6.347564971751413,0.288135593220339,177.0,67412,default,outlier,1.0,1.0,51.0,E
11.728555555555555,0.6666666666666666,9.0,6334,default,outlier,1.0,1.0,6.0,E
4.386433333333334,0.24102564102564103,195.0,51322,default,outlier,1.0,1.0,47.0,E
186.50966666666665,0.7333333333333333,15.0,167859,default,outlier,1.0,1.0,11.0,E
8.225384615384614,0.6923076923076923,13.0,6416,default,outlier,1.0,1.0,9.0,E
2.587731511254019,0.18006430868167203,311.0,48288,default,outlier,3.0,1.0,56.0,E
19.896833333333333,0.125,96.0,114606,default,outlier,1.0,1.0,12.0,E
0.844660606060606,0.32727272727272727,165.0,8363,default,outlier,3.0,1.0,54.0,E
6.2,1.0,4.0,1488,default,outlier,1.0,1.0,4.0,E
4.584339130434782,0.2956521739130435,115.0,31632,default,outlier,2.0,1.0,34.0,E
0.5402904238618524,0.10361067503924647,637.0,20650,default,outlier,2.0,1.0,66.0,E
2.3155,0.06615776081424936,393.0,54600,default,outlier,1.0,1.0,26.0,E
0.03175,0.75,4.0,8,default,outlier,1.0,1.0,3.0,E
1.7274516129032258,0.5483870967741935,31.0,3214,default,outlier,1.0,1.0,17.0,E
1.5707036199095024,0.22171945701357465,221.0,20828,default,outlier,1.0,1.0,49.0,E
9.742909090909091,0.3787878787878788,66.0,38582,default,outlier,1.0,1.0,25.0,E
0.0245,1.0,2.0,3,default,bot,1.0,1.0,2.0,E
0.007333333333333333,1.0,6.0,3,default,outlier,7.0,1.0,6.0,E
1.120142857142857,0.7142857142857143,7.0,471,default,outlier,1.0,1.0,5.0,E
0.012625,0.5,2.0,4,private_ip,bot,2.0,2.0,2.0,E
18.625530864197533,0.2962962962962963,81.0,90521,default,outlier,1.0,1.0,24.0,E
19.33875,0.25,24.0,27848,default,outlier,1.0,1.0,6.0,E
5.1455142857142855,0.3142857142857143,35.0,10806,default,outlier,1.0,1.0,11.0,E
7.392,1.0,3.0,1331,default,outlier,1.0,1.0,3.0,E
6.129111111111111,0.5555555555555556,9.0,3310,private_ip,outlier,1.0,1.0,5.0,E
0.0235,1.0,2.0,3,default,bot,1.0,1.0,2.0,E
0.5703384615384615,0.2923076923076923,65.0,2225,default,outlier,1.0,1.0,19.0,E
0.308,1.0,5.0,93,default,outlier,1.0,1.0,5.0,E
9.258103030303031,0.17575757575757575,165.0,91656,default,outlier,1.0,1.0,29.0,E
1.0867054263565892,0.11627906976744186,258.0,16823,default,outlier,1.0,1.0,30.0,E
1.9653333333333332,0.7777777777777778,9.0,1062,default,outlier,1.0,1.0,7.0,E
10.104190000000001,0.48,50.0,30313,default,outlier,2.0,1.0,24.0,E
0.755272506082725,0.17274939172749393,411.0,18626,default,outlier,1.0,1.0,71.0,E
12.851290322580645,0.3225806451612903,217.0,167324,datacenter,outlier,1.0,1.0,70.0,E
4.427942307692308,0.3269230769230769,52.0,13816,default,outlier,1.0,1.0,17.0,E
1.8615733333333333,0.38666666666666666,75.0,8378,default,outlier,1.0,1.0,29.0,E
23.977541666666667,0.2916666666666667,24.0,34528,default,outlier,1.0,1.0,7.0,E
3.407159090909091,0.26136363636363635,88.0,17990,default,outlier,1.0,1.0,23.0,E
14.760333333333334,0.5714285714285714,21.0,18599,default,outlier,1.0,1.0,12.0,E
0.9974375,0.75,16.0,958,default,outlier,1.0,1.0,12.0,E
1.948051948051948e-05,0.005772005772005772,1386.0,2,private_ip,outlier,1202.0,1.0,8.0,E
1.7946491228070176,0.543859649122807,57.0,6138,default,outlier,1.0,1.0,31.0,E
9.084529411764706,0.5882352941176471,17.0,9267,default,outlier,1.0,1.0,10.0,E
0.0001165644171779141,0.006134969325153374,163.0,2,default,outlier,158.0,1.0,1.0,E
1.8472248263888889,0.1388888888888889,576.0,63841,default,outlier,2.0,1.0,80.0,E
0.36784368932038836,0.06990291262135923,1030.0,22733,default,outlier,3.0,1.0,72.0,E
2.7166666666666663,0.36666666666666664,60.0,9780,default,outlier,1.0,1.0,22.0,E
3.649409090909091,0.5454545454545454,22.0,4818,default,outlier,1.0,1.0,12.0,E
10.085833333333333,0.8333333333333334,12.0,7262,default,outlier,1.0,1.0,10.0,E
11.601279069767443,0.3488372093023256,43.0,29932,default,outlier,2.0,1.0,15.0,E
5.428194444444444,0.3888888888888889,36.0,11725,default,outlier,1.0,1.0,14.0,E
6.741235294117647,0.7647058823529411,17.0,6877,default,outlier,3.0,1.0,13.0,E
35.32234285714286,0.37142857142857144,35.0,74177,default,outlier,1.0,1.0,13.0,E
0.6921670886075949,0.08481012658227848,790.0,32809,default,outlier,1.0,1.0,67.0,E
627.8938333333334,0.6666666666666666,6.0,226042,default,outlier,1.0,1.0,4.0,E
0.7233467741935484,0.46774193548387094,62.0,2691,default,outlier,2.0,1.0,29.0,E
0.060399999999999995,0.9,10.0,37,default,outlier,1.0,1.0,9.0,E
1.1106742596810935,0.14350797266514806,439.0,29256,default,outlier,1.0,1.0,63.0,E
1.6565,0.4074074074074074,27.0,2684,default,outlier,2.0,1.0,11.0,E
35.1291875,0.3125,48.0,101173,default,outlier,1.0,1.0,15.0,E
1.9292727272727273,0.5227272727272727,44.0,5094,default,outlier,1.0,1.0,23.0,E
2.5957,0.6,10.0,1558,default,outlier,1.0,1.0,6.0,E
0.0006666666666666666,0.1111111111111111,27.0,2,default,outlier,27.0,1.0,3.0,E
25.4675,0.8333333333333334,6.0,9169,default,outlier,1.0,1.0,5.0,E
0.08207142857142857,0.7142857142857143,14.0,69,default,outlier,1.0,1.0,10.0,E
3.5207333333333333,0.28888888888888886,135.0,28518,default,outlier,2.0,1.0,39.0,E
3.989135593220339,0.4067796610169492,59.0,14122,default,outlier,2.0,1.0,24.0,E
0.262718085106383,0.43617021276595747,94.0,1482,default,outlier,1.0,1.0,41.0,E
3.4454000000000002,1.0,5.0,1034,private_ip,outlier,1.0,1.0,5.0,E
0.8864578313253012,0.1280120481927711,664.0,35317,default,outlier,3.0,1.0,85.0,E
0.2578666666666667,0.4666666666666667,45.0,697,default,outlier,1.0,1.0,21.0,E
4.176018518518518,0.42592592592592593,54.0,13531,default,outlier,1.0,1.0,23.0,E
24.996745901639343,0.03278688524590164,122.0,182977,default,outlier,1.0,1.0,4.0,E
0.6623333333333333,1.0,6.0,239,default,outlier,1.0,1.0,6.0,E
0.0075,0.3333333333333333,2.0,3,default,bot,3.0,3.0,2.0,E
21.112041666666666,0.32142857142857145,84.0,106405,default,outlier,2.0,1.0,27.0,E
2.036967213114754,0.1885245901639344,122.0,14911,default,outlier,1.0,1.0,23.0,E
0.031,0.5,2.0,4,default,outlier,2.0,1.0,1.0,E
143.82076923076923,0.46153846153846156,13.0,112181,default,outlier,1.0,1.0,6.0,E
2.270660714285714,0.5,28.0,3815,default,outlier,2.0,1.0,14.0,E
4.544359999999999,0.52,25.0,6817,default,outlier,1.0,1.0,13.0,E
0.011125,0.5,2.0,3,private_ip,bot,2.0,2.0,2.0,E
1.9051194029850747,0.47761194029850745,67.0,7659,default,outlier,1.0,1.0,32.0,E
0.027,1.0,2.0,4,default,bot,1.0,1.0,2.0,E
4.8847,0.7,10.0,2931,private_ip,outlier,1.0,1.0,7.0,E
0.416,0.8095238095238095,21.0,525,default,outlier,1.0,1.0,17.0,E
4.405786666666667,0.4266666666666667,75.0,19827,default,outlier,1.0,1.0,32.0,E
0.0235,1.0,2.0,3,private_ip,bot,1.0,1.0,2.0,E
16.575777777777777,0.5925925925925926,27.0,26853,default,outlier,1.0,1.0,16.0,E
0.6633636363636364,0.8181818181818182,11.0,438,default,outlier,1.0,1.0,9.0,E
1.15375,0.45,20.0,1385,default,outlier,1.0,1.0,9.0,E
3.9601304347826085,0.6086956521739131,23.0,5465,private_ip,outlier,1.0,1.0,14.0,E
0.4829560491493384,0.05103969754253308,1058.0,30659,default,outlier,1.0,1.0,54.0,E
3.686740740740741,0.2962962962962963,108.0,23891,default,outlier,1.0,1.0,32.0,E
9.126100000000001,0.9,10.0,5476,default,outlier,2.0,1.0,9.0,E
7.7325,0.25,4.0,1856,default,outlier,1.0,1.0,1.0,E
0.18375,1.0,4.0,45,default,outlier,1.0,1.0,4.0,E
4.710916967509025,0.148014440433213,277.0,78296,default,outlier,1.0,1.0,41.0,E
0.8013333333333333,1.0,3.0,145,default,outlier,1.0,1.0,3.0,E
30.23242142857143,0.2857142857142857,140.0,253953,default,outlier,1.0,1.0,40.0,E
6.116440476190476,0.4523809523809524,42.0,15414,private_ip,outlier,2.0,1.0,19.0,E
10.415052631578947,0.47368421052631576,19.0,11874,default,outlier,1.0,1.0,9.0,E
0.015300000000000001,0.375,40.0,37,default,outlier,3.0,1.0,15.0,E
0.002,0.8571428571428571,7.0,1,default,outlier,7.0,1.0,6.0,E
2.577537037037037,0.35185185185185186,54.0,8352,default,outlier,1.0,1.0,19.0,E
7.3760163551401865,0.16822429906542055,214.0,94709,default,outlier,1.0,1.0,36.0,E
3.9845454545454544,0.5454545454545454,11.0,2630,default,outlier,1.0,1.0,6.0,E
0.0732,1.0,5.0,22,default,outlier,1.0,1.0,5.0,E
2.360824289405685,0.11369509043927649,387.0,54819,default,outlier,1.0,1.0,44.0,E
0.10838888888888888,0.8888888888888888,9.0,59,default,outlier,1.0,1.0,8.0,E
29.699149253731342,0.004975124378109453,201.0,358172,default,outlier,1.0,1.0,1.0,E
0.06633333333333333,0.7777777777777778,18.0,72,default,outlier,1.0,1.0,14.0,E
2.2561666666666667,0.3611111111111111,36.0,4874,default,outlier,2.0,1.0,13.0,E
10.459111111111111,0.8888888888888888,9.0,5648,default,outlier,1.0,1.0,8.0,E
8.620689655172414e-05,0.16091954022988506,87.0,1,default,outlier,18.0,1.0,14.0,E
3.8665227272727276,0.25,44.0,10208,default,outlier,1.0,1.0,11.0,E
10.859478260869565,0.34782608695652173,23.0,14987,default,outlier,1.0,1.0,8.0,E
0.0105,1.0,2.0,2,default,outlier,2.0,1.0,2.0,E
0.068875,0.5,8.0,34,default,outlier,1.0,1.0,4.0,E
17.266577160493828,0.2716049382716049,162.0,167832,default,outlier,2.0,1.0,44.0,E
0.085,0.75,4.0,21,private_ip,outlier,1.0,1.0,3.0,E
0.085,0.75,4.0,21,private_ip,outlier,1.0,1.0,3.0,E
0.085,0.75,4.0,21,private_ip,outlier,1.0,1.0,3.0,E
0.085,0.75,4.0,21,private_ip,outlier,1.0,1.0,3.0,E
1.0121111111111112,0.6666666666666666,9.0,547,default,outlier,1.0,1.0,6.0,E
2.049764705882353,0.23529411764705882,51.0,6273,default,outlier,1.0,1.0,12.0,E
3.1345,0.5,6.0,1129,default,outlier,1.0,1.0,3.0,E
6.506236111111111,0.2013888888888889,144.0,56214,default,outlier,1.0,1.0,29.0,E
5.134593908629442,0.07614213197969544,197.0,60691,default,outlier,1.0,1.0,15.0,E
5.0482,0.44,25.0,7573,default,outlier,1.0,1.0,11.0,E
7.062261904761905,0.7142857142857143,21.0,8899,default,outlier,2.0,1.0,15.0,E
7.347245370370371,0.25925925925925924,108.0,47611,default,outlier,2.0,1.0,28.0,E
0.00425,0.5,2.0,1,default,outlier,2.0,1.0,1.0,E
0.007833333333333333,0.3333333333333333,2.0,3,default,bot,3.0,3.0,2.0,E
1.55375,0.75,12.0,1119,default,outlier,1.0,1.0,9.0,E
1.865,0.875,8.0,896,default,outlier,1.0,1.0,7.0,E
0.990111111111111,0.7777777777777778,9.0,535,default,outlier,1.0,1.0,7.0,E
0.501,1.0,4.0,121,default,outlier,1.0,1.0,4.0,E
1.551840807174888,0.23766816143497757,223.0,20764,default,outlier,1.0,1.0,53.0,E
0.020666666666666667,1.0,3.0,4,default,outlier,1.0,1.0,3.0,E
2.969,0.2,5.0,891,default,outlier,1.0,1.0,1.0,E
3.0311,0.3,70.0,12731,default,outlier,1.0,1.0,21.0,E
0.00010810810810810812,0.07432432432432433,2.9019607843137254,2,default,bot,240.0,102.0,22.0,E
3.3494285714285716,0.42857142857142855,7.0,1407,default,outlier,1.0,1.0,3.0,E
7.726,1.0,3.0,1391,default,outlier,1.0,1.0,3.0,E
2.617,1.0,3.0,472,default,outlier,2.0,1.0,3.0,E
0.7733636363636364,0.8181818181818182,11.0,511,default,outlier,1.0,1.0,9.0,E
12.291708542713568,0.21105527638190955,199.0,146763,private_ip,outlier,1.0,1.0,42.0,E
2.246559322033898,0.1694915254237288,118.0,15906,default,outlier,1.0,1.0,20.0,E
16.133973451327435,0.20353982300884957,113.0,109389,default,outlier,1.0,1.0,23.0,E
0.30440625,0.8125,16.0,293,default,outlier,1.0,1.0,13.0,E
0.983336879432624,0.2198581560283688,282.0,16639,default,outlier,2.0,1.0,62.0,E
0.604111111111111,1.0,9.0,327,default,outlier,1.0,1.0,9.0,E
0.09083333333333334,1.0,6.0,33,default,outlier,1.0,1.0,6.0,E
1.0782,0.7,10.0,647,default,outlier,1.0,1.0,7.0,E
0.0035,0.75,8.0,2,default,outlier,8.0,1.0,6.0,E
63.32408823529412,0.5,34.0,129182,default,outlier,1.0,1.0,17.0,E
9.67775,0.25,4.0,2323,default,outlier,1.0,1.0,1.0,E
2.0656666666666665,0.6666666666666666,9.0,1116,default,outlier,1.0,1.0,6.0,E
10.048833333333334,0.4166666666666667,12.0,7236,default,outlier,1.0,1.0,5.0,E
0.95834375,0.46875,32.0,1841,default,outlier,3.0,1.0,15.0,E
17.450657608695654,0.32065217391304346,184.0,192656,default,outlier,1.0,1.0,59.0,E
1.03675,1.0,4.0,249,default,outlier,1.0,1.0,4.0,E
0.8079341463414633,0.16097560975609757,205.0,9938,default,outlier,1.0,1.0,33.0,E
8.204334090909091,0.23636363636363636,220.0,108298,default,outlier,1.0,1.0,52.0,E
0.2707777777777778,0.7777777777777778,9.0,147,default,outlier,1.0,1.0,7.0,E
0.7442142857142857,0.6428571428571429,14.0,626,default,outlier,1.0,1.0,9.0,E
66.29671428571429,0.42857142857142855,7.0,27845,default,outlier,1.0,1.0,3.0,E
1.3438571428571429,0.14285714285714285,7.0,565,default,outlier,1.0,1.0,1.0,E
13.572760869565219,0.5,46.0,37461,default,outlier,1.0,1.0,23.0,E
1.088625,0.27941176470588236,136.0,8884,default,outlier,1.0,1.0,38.0,E
34.19542857142857,0.42857142857142855,7.0,14363,default,outlier,1.0,1.0,3.0,E
1.403357142857143,0.2857142857142857,14.0,1179,default,outlier,5.0,1.0,4.0,E
3.7691913357400724,0.17328519855595667,277.0,62644,default,outlier,1.0,1.0,48.0,E
0.83475,1.0,8.0,401,default,outlier,1.0,1.0,8.0,E
0.03081981981981982,0.2072072072072072,111.0,206,default,outlier,3.0,1.0,23.0,E
0.09438095238095238,0.9523809523809523,21.0,119,default,outlier,1.0,1.0,20.0,E
0.1418888888888889,0.7777777777777778,9.0,77,default,outlier,1.0,1.0,7.0,E
5.632375,1.0,8.0,2704,default,outlier,1.0,1.0,8.0,E
0.142125,0.5,8.0,69,default,outlier,1.0,1.0,4.0,E
3.172760465116279,0.14883720930232558,215.0,40929,default,outlier,1.0,1.0,32.0,E
1.53872265625,0.1640625,128.0,11818,default,outlier,2.0,1.0,21.0,E
16.046315789473685,0.6842105263157895,19.0,18293,default,outlier,1.0,1.0,13.0,E
1.649857142857143,0.5714285714285714,21.0,2079,default,outlier,1.0,1.0,12.0,E
2.808125,0.5,8.0,1348,default,outlier,1.0,1.0,4.0,E
0.3330892857142857,0.30357142857142855,56.0,1120,default,outlier,2.0,1.0,17.0,E
1.6906666666666668,0.75,12.0,1218,default,outlier,1.0,1.0,9.0,E
7.870893939393939,0.3484848484848485,66.0,31169,default,outlier,2.0,1.0,23.0,E
0.5655792079207921,0.12211221122112212,606.0,20565,default,outlier,3.0,1.0,74.0,E
2.528756198347107,0.2231404958677686,121.0,18359,default,outlier,2.0,1.0,27.0,E
0.003958333333333334,0.4583333333333333,24.0,6,default,outlier,9.0,1.0,11.0,E
0.002,0.7692307692307693,13.0,2,default,outlier,13.0,1.0,10.0,E
49.52988888888889,0.35555555555555557,90.0,267462,default,outlier,1.0,1.0,32.0,E
32.10902312138728,0.16184971098265896,173.0,333292,default,outlier,1.0,1.0,28.0,E
0.7642222222222221,0.7777777777777778,9.0,413,default,outlier,1.0,1.0,7.0,E
0.0001153846153846154,0.07692307692307693,10.4,1,default,bot,52.0,5.0,4.0,E
0.04421428571428571,0.7857142857142857,14.0,38,default,outlier,1.0,1.0,11.0,E
12.676882352941176,0.16042780748663102,187.0,142235,default,outlier,1.0,1.0,30.0,E
0.001,0.25,8.0,1,default,outlier,8.0,1.0,2.0,E
0.0033333333333333335,1.0,3.0,1,default,outlier,1.0,1.0,3.0,E
0.4885833333333333,0.2708333333333333,144.0,4222,default,outlier,2.0,1.0,39.0,E
13.423350000000001,0.225,120.0,96649,default,outlier,1.0,1.0,27.0,E
18.39409090909091,0.45454545454545453,22.0,24281,private_ip,outlier,1.0,1.0,10.0,E
0.001103448275862069,0.4482758620689655,29.0,2,default,outlier,12.0,1.0,13.0,E
0.9294093137254902,0.08823529411764706,612.0,34128,default,outlier,2.0,1.0,54.0,E
79.14880000000001,0.8,5.0,23745,default,outlier,1.0,1.0,4.0,E
5.512721962616823,0.2102803738317757,214.0,70784,default,outlier,1.0,1.0,45.0,E
6.736256756756757,0.3918918918918919,74.0,29909,default,outlier,1.0,1.0,29.0,E
6.736256756756757,0.3918918918918919,74.0,29909,default,outlier,1.0,1.0,29.0,E
6.736256756756757,0.3918918918918919,74.0,29909,default,outlier,1.0,1.0,29.0,E
6.736256756756757,0.3918918918918919,74.0,29909,default,outlier,1.0,1.0,29.0,E
0.4870294117647059,0.35294117647058826,17.0,497,default,outlier,4.0,1.0,6.0,E
17.89809,0.35,100.0,107389,default,outlier,1.0,1.0,35.0,E
2.5953333333333335,1.0,3.0,468,default,outlier,1.0,1.0,3.0,E
37.311235,0.065,200.0,447735,default,outlier,1.0,1.0,13.0,E
5.1376,0.4,20.0,6166,default,outlier,1.0,1.0,8.0,E
0.10731578947368421,0.8421052631578947,19.0,123,default,outlier,1.0,1.0,16.0,E
12.9735,0.5,32.0,24910,default,outlier,1.0,1.0,16.0,E
3.2566666666666664,1.0,3.0,587,default,outlier,1.0,1.0,3.0,E
8.989102189781022,0.24087591240875914,137.0,73891,default,outlier,1.0,1.0,33.0,E
12.11356067961165,0.18932038834951456,206.0,149724,default,outlier,2.0,1.0,39.0,E
1.411888888888889,0.6111111111111112,18.0,1525,default,outlier,1.0,1.0,11.0,E
0.4372307692307692,0.41025641025641024,39.0,1024,default,outlier,1.0,1.0,16.0,E
19.66235106382979,0.07446808510638298,10.444444444444445,110896,default,bot,37.0,9.0,7.0,E
12.116098039215688,0.12418300653594772,153.0,111226,default,outlier,1.0,1.0,19.0,E
0.24686111111111111,0.3888888888888889,36.0,534,default,outlier,1.0,1.0,14.0,E
0.005916666666666667,0.8333333333333334,6.0,3,default,outlier,6.0,1.0,5.0,E
27.65657142857143,0.8571428571428571,7.0,11616,default,outlier,1.0,1.0,6.0,E
67.04122222222222,0.4074074074074074,27.0,108607,default,outlier,1.0,1.0,11.0,E
3.3567555555555555,0.28888888888888886,45.0,9064,default,outlier,1.0,1.0,13.0,E
0.02195161290322581,0.5483870967741935,31.0,41,default,outlier,1.0,1.0,17.0,E
0.7389166666666667,0.5833333333333334,36.0,1597,private_ip,outlier,1.0,1.0,21.0,E
26.71291304347826,0.6086956521739131,23.0,36864,default,outlier,1.0,1.0,14.0,E
19.351883977900552,0.12154696132596685,181.0,210162,default,outlier,1.0,1.0,22.0,E
2.694802197802198,0.3076923076923077,91.0,14714,default,outlier,1.0,1.0,28.0,E
1.0872,0.5666666666666667,30.0,1957,default,outlier,1.0,1.0,17.0,E
19.15295833333333,0.9583333333333334,24.0,27581,default,outlier,1.0,1.0,23.0,E
0.072,0.9090909090909091,11.0,48,default,outlier,1.0,1.0,10.0,E
0.014333333333333333,1.0,3.0,3,default,outlier,1.0,1.0,3.0,E
2.7485106382978723,0.5106382978723404,47.0,7751,default,outlier,2.0,1.0,24.0,E
3.3286666666666664,1.0,3.0,600,default,outlier,1.0,1.0,3.0,E
2.716720461095101,0.2420749279538905,347.0,56563,default,outlier,1.0,1.0,84.0,E
2.2645999999999997,0.4,10.0,1359,default,outlier,1.0,1.0,4.0,E
0.7580523255813953,0.011627906976744186,172.0,7824,default,outlier,1.0,1.0,2.0,E
0.24984615384615383,0.6923076923076923,13.0,195,default,outlier,1.0,1.0,9.0,E
0.8709783080260304,0.13232104121475055,461.0,24092,default,outlier,1.0,1.0,61.0,E
1.040142857142857,0.8571428571428571,7.0,437,default,outlier,1.0,1.0,6.0,E
1.040142857142857,0.8571428571428571,7.0,437,default,outlier,1.0,1.0,6.0,E
1.040142857142857,0.8571428571428571,7.0,437,default,outlier,1.0,1.0,6.0,E
1.040142857142857,0.8571428571428571,7.0,437,default,outlier,1.0,1.0,6.0,E
0.8032558997050148,0.05014749262536873,678.0,32677,default,outlier,1.0,1.0,34.0,E
0.012325,0.175,40.0,30,default,outlier,9.0,1.0,7.0,E
3.811274336283186,0.22123893805309736,113.0,25841,default,outlier,1.0,1.0,25.0,E
6.091838709677419,0.6451612903225806,31.0,11331,default,outlier,1.0,1.0,20.0,E
13.214192622950819,0.23770491803278687,122.0,96728,default,outlier,1.0,1.0,29.0,E
16.379015,0.13,200.0,196549,default,outlier,1.0,1.0,26.0,E
3.859857142857143,0.5714285714285714,7.0,1622,default,outlier,1.0,1.0,4.0,E
1.3106404494382022,0.3258426966292135,89.0,6999,default,outlier,2.0,1.0,29.0,E
1.9013292469352014,0.12784588441331,571.0,65140,default,outlier,2.0,1.0,73.0,E
0.21275,1.0,4.0,52,default,outlier,1.0,1.0,4.0,E
0.18065384615384616,0.6538461538461539,26.0,282,default,outlier,1.0,1.0,17.0,E
